datetime,ERCOT.LOAD,ERCOT.PVGR.GEN,ERCOT.WIND.GEN,NET_LOAD,scenario
2025-11-13 22:00:00,53566.2347124566,1.6769703230261803,23779.158037109373,29785.399705024203,senario_A
2025-11-13 23:00:00,51329.334813368056,1.2859793072442214,24062.16181423611,27265.887019824702,senario_A
2025-11-14 00:00:00,49165.86636284722,1.352228087584178,23778.57076171875,25385.943373040885,senario_A
2025-11-14 01:00:00,47507.07438802083,1.1564374310771623,23207.33211371528,24298.585836874474,senario_A
2025-11-14 02:00:00,46179.26594184028,1.161028922398885,23061.358153211804,23116.746759706082,senario_A
2025-11-14 03:00:00,45060.74729166667,1.2244598137338956,22770.497569444444,22289.02526240849,senario_A
2025-11-14 04:00:00,43902.12086371528,1.3066009062528612,22115.575260416663,21785.239002392365,senario_A
2025-11-14 05:00:00,44053.49677951389,1.2150750761230786,21680.96576388889,22371.315940548877,senario_A
2025-11-14 06:00:00,44969.60974826389,1.2577655660112699,20981.395980902777,23986.956001795097,senario_A
2025-11-14 07:00:00,47249.13612413195,11.959712026417256,20333.625911458334,26903.550500647198,senario_A
2025-11-14 08:00:00,48423.86747829861,4706.4151303990675,19415.74826605903,24301.70408184052,senario_A
2025-11-14 09:00:00,51308.70581597222,23635.268953450523,14721.62427734375,12951.81258517795,senario_A
2025-11-14 10:00:00,53231.78088107639,32644.91810221354,11411.429950086806,9175.432828776042,senario_A
2025-11-14 11:00:00,54079.31819878472,32475.437740885416,9319.84552408854,12284.034933810764,senario_A
2025-11-14 12:00:00,55051.086885850695,32655.084218749995,7787.629018554688,14608.373648546012,senario_A
2025-11-14 13:00:00,57040.49842881945,33812.53434895833,7608.617009548611,15619.347070312502,senario_A
2025-11-14 14:00:00,59041.400074869794,34922.65188802083,9426.552875434028,14692.195311414935,senario_A
2025-11-14 15:00:00,60145.91151475695,36280.53517089844,11431.374777560764,12434.001566297744,senario_A
2025-11-14 16:00:00,60283.61506510417,33700.858017578124,13307.495961371527,13275.261086154516,senario_A
2025-11-14 17:00:00,59662.15468532986,18492.266355794265,13933.636828342014,27236.251501193576,senario_A
2025-11-14 18:00:00,57903.11360894097,1608.330990936036,14195.218705512152,42099.56391249278,senario_A
2025-11-14 19:00:00,57141.91458550347,0.7073329814275106,18571.095376519097,38570.11187600295,senario_A
